3;38;47.0327;46.6647;-1.46261;1.18222
3;39;48.2854;47.9146;-1.51033;1.21892
3;40;49.5381;49.1644;-1.56584;1.26275
3;41;50.7908;50.4143;-1.63081;1.31489
3;42;52.0435;51.6642;-1.76749;1.43174
3;43;53.2962;52.914;-1.85344;1.49897
3;44;54.5488;54.1639;-1.95337;1.58046
3;45;55.8013;55.4138;-2.0727;1.67753
3;46;57.0538;56.6637;-2.21555;1.79212
3;47;58.3061;57.9136;-2.4435;1.99237
3;48;59.5583;59.1635;-2.65321;2.15728
3;49;60.8104;60.4134;-2.90507;2.36248
3;50;62.0623;61.6633;-3.27149;2.66644
3.2;5;5.9181;5.3618;-3.65892;2.97993
3.2;6;7.2473;6.5852;-4.1883;3.40366
3.2;7;8.5333;7.8097;-4.78874;3.86982
3.2;8;9.7869;9.0349;-5.57987;4.4762
3.2;9;11.0176;10.2605;-6.55902;5.20874
3.2;10;12.2326;11.4864;-7.72482;6.03202
3.2;11;13.4375;12.7125;-9.28757;7.09153
3.2;12;14.6361;13.9386;-11.1619;8.28536
3.2;13;15.8312;15.1649;-13.5008;9.66438
3.2;14;17.0249;16.3914;-16.2394;11.1343
3.2;15;18.2185;17.6178;-0.887731;0.62109
3.2;16;19.4132;18.8444;-0.784768;0.6491
3.2;17;20.6095;20.0711;-0.844288;0.692901
3.2;18;21.808;21.2978;-0.861653;0.710084
3.2;19;23.0089;22.5245;-0.877157;0.721249
3.2;20;24.2124;23.7513;-0.895592;0.735
3.2;21;25.4184;24.9782;-0.913996;0.74992
3.2;22;26.6269;26.2051;-0.93275;0.765004
3.2;23;27.8379;27.432;-0.952078;0.780635
3.2;24;29.0511;28.659;-0.972226;0.796854
3.2;25;30.2665;29.8859;-0.99347;0.813509
3.2;26;31.4839;31.1129;-1.02101;0.835858
3.2;27;32.703;32.34;-1.04356;0.853636
3.2;28;33.9237;33.567;-1.06789;0.871548
3.2;29;35.1459;34.7941;-1.09162;0.891352
3.2;30;36.3694;36.0211;-1.1178;0.912089
3.2;31;37.594;37.2482;-1.20625;1.00507
3.2;32;38.8195;38.4753;-1.24032;1.0266
3.2;33;40.0459;39.7024;-1.28019;1.05149
3.2;34;41.273;40.9295;-1.32128;1.08336
3.2;35;42.5008;42.1567;-1.36174;1.1161
3.2;36;43.729;43.3838;-1.4074;1.15309
3.2;37;44.9577;44.6109;-1.4555;1.1911
3.2;38;46.1867;45.8381;-1.51179;1.23672
3.2;39;47.4159;47.0652;-1.57868;1.29177
3.2;40;48.6454;48.2924;-1.71841;1.41275
3.2;41;49.875;49.5195;-1.80602;1.48616
3.2;42;51.1048;50.7467;-1.91362;1.57212
3.2;43;52.3346;51.9738;-2.0371;1.67638
3.2;44;53.5644;53.201;-2.1877;1.79824
3.2;45;54.7942;54.4282;-2.42537;2.0096
3.2;46;56.024;55.6554;-2.64481;2.18556
3.2;47;57.2538;56.8825;-2.9095;2.4016
3.2;48;58.4834;58.1097;-3.28797;2.7211
3.2;49;59.713;59.3369;-3.68817;3.04767
3.2;50;60.9425;60.5641;-4.23181;3.4855
3.4;5;5.8143;5.2937;-4.84368;3.9635
3.4;6;7.1297;6.4986;-5.64492;4.58006
3.4;7;8.4047;7.7046;-6.62661;5.31804
3.4;8;9.6479;8.9112;-7.78384;6.13776
3.4;9;10.8679;10.1181;-9.31989;7.1867
3.4;10;12.0715;11.3253;-11.1397;8.348
3.4;11;13.2639;12.5326;-13.3752;9.67608
3.4;12;14.4488;13.74;-15.9211;11.0624
3.4;13;15.6292;14.9475;-0.869948;0.621832
3.4;14;16.8071;16.1551;-0.756608;0.632857
3.4;15;17.9839;17.3628;-0.815337;0.676778
3.4;16;19.1609;18.5705;-0.831263;0.692839
3.4;17;20.3388;19.7783;-0.845948;0.703596
3.4;18;21.5181;20.9861;-0.863366;0.716599
3.4;19;22.6993;22.194;-0.880502;0.730744
3.4;20;23.8826;23.402;-0.898111;0.745008
3.4;21;25.0681;24.6099;-0.916029;0.759589
3.4;22;26.2558;25.8179;-0.934894;0.774896
3.4;23;27.4457;27.0259;-0.954992;0.790787
3.4;24;28.6377;28.234;-0.981171;0.811993
3.4;25;29.8318;29.4421;-1.00242;0.828903
